ARTICULO;INCLUYE;DIM;POTENCIA;T_COLOR;ANGULO;FLUJO;CRI;IP;COLOR;DIMENCIONES;CUT_OUT;CATEGORIA;PRECIO;FAMILIA;ESTADO;INGRESO_APROXIMADO;DESCRIPCION;IMGPRODUCTOS ;PRODUCTOACTUALIZACION;MARCO;CANTIDAD
06.71.8160.03;LE;NULL;3,2W;3000K;50;290lm;80;20;blanco tex.;45x56mm;40mm;1;1497;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8160.06;LE;NULL;3,2W;3000K;50;290lm;80;20;negro tex.;45x56mm;40mm;1;1657;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8113.03;LE;NULL;7W;2700K;28;500lm;80;20;blanco tex.;45x56mm;40mm;1;2124;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8113.06;LE;NULL;7W;2700K;28;500lm;80;20;negro tex.;45x56mm;40mm;1;2284;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8112.03;LE;NULL;7W;3000K;28;500lm;80;20;blanco tex.;45x56mm;40mm;1;2124;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8112.06;LE;NULL;7W;3000K;28;500lm;80;20;negro tex.;45x56mm;40mm;1;2284;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8115.03;LE;NULL;7W;2700K;40;543lm;80;20;blanco tex.;45x56mm;40mm;1;2124;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8115.06;LE;NULL;7W;2700K;40;543lm;80;20;negro tex.;45x56mm;40mm;1;2284;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8166.03;LE;NULL;7W;3000K;40;543lm;80;20;blanco tex.;45x56mm;40mm;1;2124;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8166.06;LE;NULL;7W;3000K;40;543lm;80;20;negro tex.;45x56mm;40mm;1;2284;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8106.03;LE;NULL;7W;2700K;50;483lm;80;20;blanco tex.;45x56mm;40mm;1;2124;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8106.06;LE;NULL;7W;2700K;50;483lm;80;20;negro tex.;45x56mm;40mm;1;2284;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8107.03;LE;NULL;7W;3000K;50;483lm;80;20;blanco tex.;45x56mm;40mm;1;2124;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8107.06;LE;NULL;7W;3000K;50;483lm;80;20;negro tex.;45x56mm;40mm;1;2284;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8251.03;LE;TRIAC;7W;2700K;15;584lm;80;20;blanco tex.;82x104mm;77mm;1;2710;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8551.03;LE;DALI;7W;2700K;15;584lm;80;20;blanco tex.;82x104mm;77mm;1;4430;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8251.06;LE;TRIAC;7W;2700K;15;584lm;80;20;negro tex.;82x104mm;77mm;1;2910;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8551.06;LE;DALI;7W;2700K;15;584lm;80;20;negro tex.;82x104mm;77mm;1;4630;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8253.03;LE;TRIAC;7W;3000K;15;584lm;80;20;blanco tex.;82x104mm;77mm;1;2710;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8553.03;LE;DALI;7W;3000K;15;584lm;80;20;blanco tex.;82x104mm;77mm;1;4430;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8253.06;LE;TRIAC;7W;3000K;15;584lm;80;20;negro tex.;82x104mm;77mm;1;2910;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8553.06;LE;DALI;7W;3000K;15;584lm;80;20;negro tex.;82x104mm;77mm;1;4630;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8257.03;LE;TRIAC;7W;2700K;28;574lm;80;20;blanco tex.;82x104mm;77mm;1;2710;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8557.03;LE;DALI;7W;2700K;28;574lm;80;20;blanco tex.;82x104mm;77mm;1;4430;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8257.06;LE;TRIAC;7W;2700K;28;574lm;80;20;negro tex.;82x104mm;77mm;1;2910;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8557.06;LE;DALI;7W;2700K;28;574lm;80;20;negro tex.;82x104mm;77mm;1;4630;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8259.03;LE;TRIAC;7W;3000K;28;574lm;80;20;blanco tex.;82x104mm;77mm;1;2710;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8559.03;LE;DALI;7W;3000K;28;574lm;80;20;blanco tex.;82x104mm;77mm;1;4430;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8259.06;LE;TRIAC;7W;3000K;28;574lm;80;20;negro tex.;82x104mm;77mm;1;2910;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8559.06;LE;DALI;7W;3000K;28;574lm;80;20;negro tex.;82x104mm;77mm;1;4630;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8263.03;LE;TRIAC;7W;2700K;46;515lm;80;20;blanco tex.;82x104mm;77mm;1;2710;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8563.03;LE;DALI;7W;2700K;46;515lm;80;20;blanco tex.;82x104mm;77mm;1;4430;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8263.06;LE;TRIAC;7W;2700K;46;515lm;80;20;negro tex.;82x104mm;77mm;1;2910;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8563.06;LE;DALI;7W;2700K;46;515lm;80;20;negro tex.;82x104mm;77mm;1;4630;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8265.03;LE;TRIAC;7W;3000K;46;515lm;80;20;blanco tex.;82x104mm;77mm;1;2710;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8565.03;LE;DALI;7W;3000K;46;515lm;80;20;blanco tex.;82x104mm;77mm;1;4430;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8265.06;LE;TRIAC;7W;3000K;46;515lm;80;20;negro tex.;82x104mm;77mm;1;2910;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8565.06;LE;DALI;7W;3000K;46;515lm;80;20;negro tex.;82x104mm;77mm;1;4630;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8269.03;LE;TRIAC;13W;2700K;21;1156lm;80;20;blanco tex.;82x124mm;77mm;1;3805;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8569.03;LE;DALI;13W;2700K;21;1156lm;80;20;blanco tex.;82x124mm;77mm;1;5525;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8269.06;LE;TRIAC;13W;2700K;21;1156lm;80;20;negro tex.;82x124mm;77mm;1;4005;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8569.06;LE;DALI;13W;2700K;21;1156lm;80;20;negro tex.;82x124mm;77mm;1;5725;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8271.03;LE;TRIAC;13W;3000K;21;1156lm;80;20;blanco tex.;82x124mm;77mm;1;3805;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8571.03;LE;DALI;13W;3000K;21;1156lm;80;20;blanco tex.;82x124mm;77mm;1;5525;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8271.06;LE;TRIAC;13W;3000K;21;1156lm;80;20;negro tex.;82x124mm;77mm;1;4005;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8571.06;LE;DALI;13W;3000K;21;1156lm;80;20;negro tex.;82x124mm;77mm;1;5725;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8275.03;LE;TRIAC;13W;2700K;33;1093lm;80;20;blanco tex.;82x124mm;77mm;1;3805;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8575.03;LE;DALI;13W;2700K;33;1093lm;80;20;blanco tex.;82x124mm;77mm;1;5525;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8275.06;LE;TRIAC;13W;2700K;33;1093lm;80;20;negro tex.;82x124mm;77mm;1;4005;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8575.06;LE;DALI;13W;2700K;33;1093lm;80;20;negro tex.;82x124mm;77mm;1;5725;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8277.03;LE;TRIAC;13W;3000K;33;1093lm;80;20;blanco tex.;82x124mm;77mm;1;3805;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8577.03;LE;DALI;13W;3000K;33;1093lm;80;20;blanco tex.;82x124mm;77mm;1;5525;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8277.06;LE;TRIAC;13W;3000K;33;1093lm;80;20;negro tex.;82x124mm;77mm;1;4005;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8577.06;LE;DALI;13W;3000K;33;1093lm;80;20;negro tex.;82x124mm;77mm;1;5725;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8281.03;LE;TRIAC;13W;2700K;48;987lm;80;20;blanco tex.;82x124mm;77mm;1;3805;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8581.03;LE;DALI;13W;2700K;48;987lm;80;20;blanco tex.;82x124mm;77mm;1;5525;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8281.06;LE;TRIAC;13W;2700K;48;987lm;80;20;negro tex.;82x124mm;77mm;1;4005;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8581.06;LE;DALI;13W;2700K;48;987lm;80;20;negro tex.;82x124mm;77mm;1;5725;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8283.03;LE;TRIAC;13W;3000K;48;987lm;80;20;blanco tex.;82x124mm;77mm;1;3805;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8583.03;LE;DALI;13W;3000K;48;987lm;80;20;blanco tex.;82x124mm;77mm;1;5525;FEDRO;1;NULL;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8283.06;LE;TRIAC;13W;3000K;48;987lm;80;20;negro tex.;82x124mm;77mm;1;4005;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.8583.06;LE;DALI;13W;3000K;48;987lm;80;20;negro tex.;82x124mm;77mm;1;5725;FEDRO;1;A pedido;FEDRO R / Recedido profundo fijo. Con lente E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7251.03;LE;TRIAC;7W;2700K;15;576lm;80;44;blanco tex.;65x67mm;58mm;1;3276;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7551.03;LE;DALI;7W;2700K;15;576lm;80;44;blanco tex.;65x67mm;58mm;1;4996;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7253.03;LE;TRIAC;7W;3000K;15;576lm;80;44;blanco tex.;65x67mm;58mm;1;3276;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7553.03;LE;DALI;7W;3000K;15;576lm;80;44;blanco tex.;65x67mm;58mm;1;4996;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7257.03;LE;TRIAC;7W;2700K;28;557lm;80;44;blanco tex.;65x67mm;58mm;1;3276;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7557.03;LE;DALI;7W;2700K;28;557lm;80;44;blanco tex.;65x67mm;58mm;1;4996;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7259.03;LE;TRIAC;7W;3000K;28;557lm;80;44;blanco tex.;65x67mm;58mm;1;3276;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7559.03;LE;DALI;7W;3000K;28;557lm;80;44;blanco tex.;65x67mm;58mm;1;4996;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7263.03;LE;TRIAC;7W;2700K;47;485lm;80;44;blanco tex.;65x67mm;58mm;1;3276;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7563.03;LE;DALI;7W;2700K;47;485lm;80;44;blanco tex.;65x67mm;58mm;1;4996;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7265.03;LE;TRIAC;7W;3000K;47;485lm;80;44;blanco tex.;65x67mm;58mm;1;3276;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7565.03;LE;DALI;7W;3000K;47;485lm;80;44;blanco tex.;65x67mm;58mm;1;4996;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7269.03;LE;TRIAC;13W;2700K;21;1155lm;80;44;blanco tex.;65x89mm;58mm;1;4013;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7569.03;LE;DALI;13W;2700K;21;1155lm;80;44;blanco tex.;65x89mm;58mm;1;5733;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7271.03;LE;TRIAC;13W;3000K;21;1155lm;80;44;blanco tex.;65x89mm;58mm;1;4013;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7571.03;LE;DALI;13W;3000K;21;1155lm;80;44;blanco tex.;65x89mm;58mm;1;5733;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7275.03;LE;TRIAC;13W;2700K;33;1089lm;80;44;blanco tex.;65x89mm;58mm;1;4013;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7575.03;LE;DALI;13W;2700K;33;1089lm;80;44;blanco tex.;65x89mm;58mm;1;5733;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7277.03;LE;TRIAC;13W;3000K;33;1089lm;80;44;blanco tex.;65x89mm;58mm;1;4013;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7577.03;LE;DALI;13W;3000K;33;1089lm;80;44;blanco tex.;65x89mm;58mm;1;5733;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7281.03;LE;TRIAC;13W;2700K;46;1002lm;80;44;blanco tex.;65x89mm;58mm;1;4013;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
06.71.7581.03;LE;DALI;13W;2700K;46;1002lm;80;44;blanco tex.;65x89mm;58mm;1;5733;FEDRO;1;NULL;FEDRO R / Redondo. Con Lente. IP44. E: Incluye equipo electrónico.;NULL;NULL;0;100
